"Kalimat Berita","Jenis Berita"
"Daftar IsiCamilan Rendah Kalori untuk Diet1. Kacang Almond2. Edamame3. Pisang dan Selai Kacang4. Hummus5. Telur Rebus6. Coklat Hitam7. Popcorn8. Smoothie BuahJakarta-Diet adalah salah satu cara yang dilakukan banyak orang untuk menurunkan berat badan. Ketika menjalani diet, seseorang biasanya akan membatasi diri untuk tidak mengonsumsi makanan atau minuman tertentu yang bisa memicu kenaikan berat badan.Terdengar mudah memang, namun pada kenyataannya ada banyak sekali godaan yang bisa menggagalkan program diet. Misalnya, hasrat ingin ngemil.Permasalahannya adalah, camilan yang 'lezat' biasanya mengandung gula, karbohidrat, atau kalori tinggi yang dapat malah dapat membuat berat badan meningkat. Makanan-makanan tersebut tentunya dapat membuat usaha diet yang dilakukan menjadi sia-sia.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTUntungnya, ada sejumlah camilan sehat rendah kalori yang aman dikonsumsi saat diet. Nah, buat yang susah menahan keinginan buat ngemil saat sedang diet, berikut rekomendasi camilan rendah kalori yang bisa dicoba.Camilan Rendah Kalori untuk Diet1. Kacang AlmondKacang almond adalah salah satu makanan 'superfood' yang direkomendasikan untuk diet. Kacang almond mengandung protein nabati yang dapat membuat tubuh merasa kenyang lebih lama.Selain itu, kacang almond juga mengandung lemak tak jenuh yang bisa membantu menurunkan kolesterol jahat atau low-density lipoprotein (LDL) dalam tubuh. Jadi selain untuk diet menurunkan berat badan, kacang almond juga cocok dikonsumsi oleh orang yang sedang diet untuk menurunkan kolesterol.2. EdamameKacang polong khas Negeri Tirai Bambu ini cukup nikmat disantap sebagai camilan saat diet loh. Dikutip dari laman WebMD, edamame mengandung protein dan serat yang mengenyangkan. Bahkan, 1/3 cangkir kacang edamame hanya mengandung sekitar 63 kalori. Tak heran jika edamame cocok dijadikan kudapan saat sedang diet.3. Pisang dan Selai KacangKombinasi pisang dan selai kacang sangat cocok disantap oleh orang yang ingin ngemil makanan manis dan gurih. Tidak hanya dari segi rasa, khasiat pisang dan selai kacang juga bisa membantu menurunkan berat badan loh.Pisang mengandung potasium yang penting untuk menunjang fungsi saraf dan otot. Sementara, selai kacang mengandung protein tinggi dan karbohidrat rendah yang tak hanya mengenyangkan, tapi juga bisa memberikan energi untuk beraktivitas. Tapi ingat, selalu cek kemasan pada selai kacang untuk mengetahui apakah ada bahan tambahan seperti minyak atau pengawet.4. HummusHummus adalah hidangan berupa selai atau saus yang terbuat dari kacang arab yang digiling dan dicampur dengan bahan-bahan lainnya, seperti bawang putih, minyak zaitu, dan tahini (bumbu yang terbuat dari biji wijen dan kulit jagung).Karena terbuat dari kacang-kacangan, hummus memiliki kandungan protein dan serat yang cukup tinggi. Salah satu cara terbaik mengonsumsi hummus adalah dengan menjadikannya sebagai saus 'cocol' yang disantap dengan sayur-sayuran seperti wortel, timun, seledri, dan masih banyak lagi.Baca juga:5 Cara Terbaik untuk Hempaskan Lemak di Betis dan Paha5. Telur RebusIngin ngemil tapi nggak mau ribet? Maka telur rebuslah solusinya. Seperti yang sama-sama diketahui, telur merupakan salah satu sumber protein terbaik yang mudah untuk didapatkan. Protein dapat membantu tubuh merasa kenyang lebih lama, sehingga menjadi salah satu nutrisi yang sangat dibutuhkan saat sedang diet.Cukup rebus beberapa butir telur, kemudian simpan di dalam kulkas. Telur rebus dapat bertahan selama satu minggu dalam kulkas, jadi ketika ingin ngemil, tinggal ambil dan disantap. Tapi ingat, kuning telur memiliki kadar kolesterol yang cukup tinggi, sehingga konsumsinya harus dibatasi.6. Coklat HitamMungkin banyak yang menganggap coklat sebagai salah satu pantangan saat sedang menjalani diet. Tapi, tidak semua jenis coklat bisa menggagalkan diet kok.Misalnya coklat hitam. Coklat hitam yang terbuat dari kakao berkualitas kaya akan flavonoid, yakni senyawa antioksidan dan antiperadangan yang dapat melindungi tubuh dari berbagai penyakit. Tak hanya itu, coklat hitam juga mengandung serat dan karbohidrat dalam jumlah yang tidak terlalu banyak, sehingga cukup mengenyangkan untuk disantap saat sedang diet.Sedikit tips dalam membeli coklat hitam berkualitas, carilah coklat hitam yang setidaknya memiliki kandungan kakao sebesar 70 persen. Semakin tinggi persentase kakaonya, maka semakin rendah pula gula dalam coklat tersebut.7. PopcornMungkin banyak yang bertanya-tanya, kok bisa popcorn jadi camilan buat diet? Dikutip dari WebMD, popcorn merupakan salah satu camilan yang disarankan untuk orang yang sedang diet, dengan catatan popcorn tersebut dimasak tanpa menggunakan mentega, garam, atau bahan penyedap lainnya.Satu cangkir popcorn mengandung sekitar 31 kalori. Selain itu, teksturnya yang 'crunchy' juga memuaskan hasrat orang-orang yang ingin ngemil makanan garing.8. Smoothie BuahBuah-buahan merupakan salah satu menu wajib bagi orang yang sedang diet. Tapi, mengonsumsi buah yang begitu-begitu saja setiap hari tentu akan membuat bosan.Nah, salah satu cara terbaik adalah dengan mengolah buah-buahan tersebut menjadi smoothie. Biasanya, buah yang sering dijadikan smoothie adalah beri-berian seperti stroberi, blackberi, blueberi, dan raspberi. Smoothie buah tersebut juga bisa dikombinasikan dengan berbagai camilan sehat lainnya, jadi pasti nggak bosan deh.Baca juga:4 Cara Simpel Hilangkan Lemak di Wajah, Bye-bye Double Chin dan Pipi Chubby!Simak Video ""Tips Menurunkan Berat Badan ala Ade Rai""[Gambas:Video 20detik](ath/suc)dietmenurunkan berat badancamilankalori","Health"
"Jakarta-Dalam memperingati Hari Aids Sedunia 2023, Pengurus Besar Ikatan Dokter Indonesia (PB IDI) menganjurkan pemerintah untuk mengadakan Hari Tes HIV Nasional yang resmi diagendakan dalam kalender. Usulan ini dimaksud untuk memudahkan proses screening HIV karena jumlah orang yang melakukan tes HIV menurun.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENT(/)pb idiprof zubairi djoerbanhari aids seduniahivaidstes hivhari tes hiv nasional","Health"
"Jakarta- Aktris senior Kiki Fatmala meninggal dunia pada Jumat (1/12/2023). Wanita 56 tahun itu meninggal karena mengalami komplikasi kanker.","Health"
"Jakarta-Eka Hospital Bekasi menggelar Health Talk bertema perawatan kaki diabetes dengan menghadirkan narasumber Konsultan Endokrinologi Metabolik Diabetes Eka Hospital Bekasi, dr. I Gusti Ngurah Adhiarta, Sp.PD-KEMD, FINASIM. Masih dalam rangka hari diabetes yang jatuh pada bulan November, event ini digelar guna memberikan edukasi kepada masyarakat, serta kepada para dokter rekanan untuk kembali memperkenalkan layanan Foot Care Clinic, yang merupakan bagian dari layanan unggulan Diabetes Connection Care yang dimiliki Eka Hospital Group.""Foot Care Clinic merupakan salah satu layanan terintegrasi dalam penanganan kaki diabetes. Saat ini kami fokuskan edukasi perawatan kaki diabetes untuk masyarakat, dokter sekitar serta dokter rekanan,"" ungkap Hospital Director Eka Hospital Bekasi dr. Elizabeth dalam keterangannya, Jumat (1/12/2023).Diabetes Connection Care Eka Hospital Bekasi resmi didirikan pada 2022 dan dipimpin oleh Prof. Dr. dr. Sidartawan Soegondo. Diabetes Connection Care Eka Hospital memiliki tim dokter spesialis multidisiplin yang bekerja sama dengan tim dokter spesialis endokrin guna menangani berbagai masalah yang ditimbulkan oleh penyakit diabetes, salah satunya menangani luka kaki diabetes.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENT""Kami mengingatkan masyarakat bahwa dalam menangani diabetes salah satu komplikasinya adalah menangani kaki diabetes. Penanganan kaki pada pasien diabetes memerlukan perhatian karena masalah ini paling sering terjadi, dengan mencegah dan mengatasi secara konsisten, risiko kecacatan akan berkurang. Tim dokter Diabetes Connection Care bekerja sama dengan tim bedah (vascular, ortopedi, rekonstruksi) dan spesialis jantung pembuluh darah akan merawat luka tersebut untuk mencegah terjadinya amputasi"", papar Prof. Sidartawan.Dok. Eka HospitalSementara dr. I Gusti Ngurah Adhiarta, Sp.PD-KEMD, FINASIM memaparkan penyakit kaki diabetes adalah penyakit abnormalitas atau kelainan pada kaki penyandang diabetes.Kondisi penyakit kaki diabetes bisa beragam, mulai dari kelainan bentuk yang biasa, sampai infeksi yang berisiko pada amputasi. Banyak faktor penyebab kaki diabetes, salah satunya faktor gula darah. Namun, yang tidak kalah penting adalah faktor pembuluh darah.Jadi jika tidak ada pasokan darah ke ujung kaki, maka kaki dapat mudah luka dan penyembuhannya menjadi lebih lama. Terlebih jika ditambah gula darah, maka kakinya akan sulit sembuh. Keadaan tersebut umumnya terjadi pada pasien yang tidak mengendalikan gula darah dengan baik.""Deteksi sedini mungkin menjadi salah satu pencegahan agar tidak ada amputasi pada pasien kaki diabetes. Begitu ada luka sebaiknya pasien segara langsung memeriksakan ke dokter,"" katanya.Sebagai informasi, Diabetes Connection Care merupakan pusat layanan unggulan diabetes terintegrasi milik Eka Hospital yang dipimpin oleh Prof. Dr. dr. Sidartawan Soegondo, Sp.PD-KEMD, FINASIM, FACE. Diabetes Connection Care menjadi tempat penanganan diabetes dan perawatan kaki diabetes yang komprehensif dengan memadukan keahlian tim dokter spesialis konsultan diabetes endokrinologi dan dokter konsultan bedah vaskular.Cara ini bertujuan mengendalikan gula darah, kontrol infeksi dengan melakukan perawatan luka, dan memperbaiki pembuluh darah serta didukung oleh tim dokter dari spesialis gizi klinik, spesialis saraf, spesialis jantung juga yang lainnya untuk berkolaborasi menangani pasien. Tim dokter Diabetes Connection Care bersama dokter spesialis bedah vaskular akan merawat luka tersebut untuk mencegah terjadinya amputasi tungkai kaki.(Content Promotion/Eka Hospital)content promotion","Health"
"Daftar IsiTips Mencapai Orgasme yang Intens saat SeksJakarta-Seks merupakan salah satu elemen penting dalam hubungan pasutri. Tak jarang, keharmonisan suatu hubungan juga ditentukan oleh kualitas hubungan seks dan kepuasaan seksual saat berhubungan intim.Bagi banyak orang, kepuasan seksual mengacu pada tercapainya orgasme saat berhubungan intim. Pada pria, orgasme atau ejakulasi adalah puncak kenikmatan seksual yang selalu berusaha dicapai setiap kali berhubungan intim.Memangnya apa sih yang dirasakan pria ketika sedang orgasme? Benarkah orgasme bisa bikin perasaan 'melayang'?ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTSitus Women's Health merangkum respons para pria ketika ditanyai tentang apa yang mereka rasakan saat mengalami orgasme. Salah satu pria mengaku kalau dia tidak pernah memikirkan apa-apa saat orgasme karena terlalu fokus pada kenikmatan yang dirasakan.""Saya rasa saya tidak pernah terlalu memikirkannya, tentang apa yang ada dalam kepala saya saat sedang mengalami orgasme. Menurut saya, beberapa detik tersebut adalah satu-satunya waktu di mana saya benar-benar menyerah pada kenikmatan tersebut. Secara fisik, orgasme adalah perasaan terbaik yang bisa Anda rasakan, dan sulit rasanya teralihkan dari perasaan nikmat itu,"" ujar salah satu responden, dikutip dari Women's Health, Jumat (1/12/2023).Baca juga:5 Jurus Jitu Bikin Istri Cepat Orgasme saat Bercinta, Auto Klepek-klepek!Sementara, pria lain mengatakan hal yang ia pikirkan saat orgasme adalah berharap perasaan 'nikmat' tersebut dapat bertahan selamanya.""Saya rasa apa yang saya pikirkan saat sedang orgasme adalah 'Saya harap perasaan ini dapat bertahan selamanya'. Masalahnya, kenikmatan tersebut adalah sesuatu yang sangat tidak nyata. Saya pikir jika orgasme bisa bertahan sampai satu menit, kita mungkin mati (karena kenikmatan) atau menjadi gila,"" ucapnya.Di sisi lain, salah seorang pria mengungkapkan orgasme saat berhubungan seks bisa memunculkan perasaan sayang terhadap pasangan.""Jika saya bersama seorang wanita dan saya mengalami orgasme, saya akan memikirkan semacam 'Wow, saya mungkin jatuh cinta dengan wanita ini'. Perasaan itu memang hanya muncul sesaat, tapi hal itu membuat saya memikirkan tentang seberapa besar kebahagiaan yang bisa diberikan orang lain untuk saya. Ketika saya melakukannya sendiri (masturbasi), saya tidak memikirkan apa-apa,"" terangnya.Tips Mencapai Orgasme yang Intens saat SeksSeperti yang dijelaskan sebelumnya, orgasme adalah puncak kenikmatan seksual yang bisa dirasakan saat berhubungan intim. Namun, ada beberapa cara yang bisa dilakukan agar orgasme terasa makin intens, antara lain:Mengatur timing ejakulasi untuk meningkatkan kenikmatan orgasme, hal ini dapat dilakukan dengan menahan ejakulasi atau melakukan stimulasi yang berbeda untuk mengontrol keinginan ejakulasiTingkatkan foreplayEksplor berbagai gaya dan posisi seks yang bisa meningkatkan gairah saat bercintaAjak pasangan mewujudkan fantasi seksualBerolahraga dan menjaga berat badan ideal, hal ini dapat membantu meningkatan hormon testosterone sehingga membuat orgasme terasa makin intensLatihan pernapasan, untuk mengontrol hasrat orgasme saat berhubungan seksBaca juga:Sederet Fakta Tak Terduga Seputar Klitoris, Ternyata Ada Kemiripan dengan Mr PSimak Video ""Hal yang Harus Diperhatikan Sebelum Melakukan Seks Oral""[Gambas:Video 20detik](ath/vyp)seksbercintaorgasmepria","Health"
"Jakarta-Warga Karachi, Pakistan khawatir dengan polusi udara. Bahkan, dokter mengungkap adanya berbagai jenis alergi yang diderita warga sekitar karena polusi.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENT(/)polusi udara pakistanpolusi udarapakistan","Health"
"Jakarta-Para ilmuwan dari Newcastle University mengungkapkan, tujuh perubahan gaya hidup sederhana dapat mengurangi risiko berbagai jenis kanker.Para peneliti menggunakan data dari 94.778 orang yang berpartisipasi dalam penelitian UK Biobank, sebuah pangkalan data biomedis yang sangat besar dengan informasi kesehatan setengah juta orang Inggris, yang dikumpulkan antara tahun 2006 dan 2010, dikutip dari The Sun.Penelitian yang dipublikasikan di BMC Medicine ini melihat apakah dengan mengikuti tujuh rekomendasi yang disusun oleh World Cancer Research Fund (WCRF) dan American Institute for Cancer Research (AICR) pada tahun 2018 memengaruhi kemungkinan peserta terkena kanker.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTPara peneliti memberikan skor kepada peserta studi dalam rentang 0 hingga 7 berdasarkan sejauh mana mereka mengikuti tujuh rekomendari tersebut. Skor rata-rata yang diperoleh peserta adalah 3,8.Dari seluruh peserta, 7.296 orang, atau delapan persen, mengidap kanker selama periode penelitian. Adapun kanker yang banyak diidap adalah prostat, payudara, dan usus.Mereka yang mendapat skor antara 4,5 - 7 poin memiliki risiko 16 persen lebih rendah terkena semua jenis kanker dibandingkan mereka yang mendapat skor di bawah 3,5.Bahkan, mereka yang berada di antara skor 3,75 dan 4,25 memiliki risiko delapan persen lebih rendah.Setiap peningkatan satu poin dalam skor peserta dikaitkan dengan penurunan risiko sebesar tujuh persen untuk semua jenis kanker, penurunan 10 persen risiko kanker payudara dan usus, dan ""penurunan risiko secara signifikan"" untuk kanker ginjal, kerongkongan, ovarium, hati, dan kantong empedu.Penelitian lebih lanjut diperlukan untuk menentukan seberapa besar faktor gaya hidup tertentu mempengaruhi risiko kanker.Berikut adalah 7 kebiasaan gaya hidup rekomendasi dari WCRF dan AICR yang dapat memangkas risiko kanker.1. Menjaga berat badan sehatWCRF mengatakan bahwa menjaga berat badan dalam kisaran yang sehat dan menghindari kenaikan berat badan di kemudian hari dapat melindungi dari 13 jenis kanker. Hal ini karena obesitas dapat meningkatkan kemungkinan berkembangnya sel kanker di dalam tubuh.Pasalnya, peningkatan kadar hormon, peradangan, dan faktor pertumbuhan yang disebabkan oleh kelebihan lemak tubuh dapat membuat sel-sel tubuh membelah lebih sering dan meningkatikan kemungkinan terbentuknya sel kanker.2. Bergerak lebih banyakWCRF menyarankan untuk melakukan aktivitas fisik dalam rutinitas harian guna membantu melindungi diri dari kanker usus, payudara, dan rahim.WCRF menyarankan seseorang untuk aktif secara moderat selama setidaknya 150 menit setiap minggu dengan melakukan olahraga, seperti jalan cepat, bersepeda, berkebun, menari, dan melakukan pekerjaan rumah tangga.Atau, seseorang juga dapat melakukan setidaknya 75 menit aktivitas yang intens, seperti berlari, aerobik, atau olahraga seperti sepak bola.Baca juga:13 Gejala Kanker Paru Stadium Akhir, Salah Satunya Perubahan Warna KulitHalaman12Selanjutnyakankerbahaya kankerrisiko kankergaya hidup","Health"
"Daftar IsiBisakah Diabetes Dikendalikan Tanpa Obat?Jakarta-Viral curhatan di media sosial dari seorang pria di Tasikmalaya, Irfan Ferlanda, yang mengidap diabetes di usia 28 tahun. Ia diagnosis mengidap diabetes melitus tipe dua pada Agustus 2023.Irfan mengatakan bahwa saat itu ia terkejut dengan diagnosis yang diberikan dokter . Pasalnya, selama ini ia sering mendengar bahwa diabetes adalah 'penyakit orang tua'.Ia mengakui bahwa sebelumnya ia memiliki gaya hidup yang kurang baik. Irfan mengatakan ia sangat jarang berolahraga dan hampir setiap hari mengonsumsi minuman manis kemasan.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTSelama tiga bulan terakhir, Irfan menjalani perubahan gaya hidup 180 derajat tanpa mengonsumsi obat. Adapun perubahan gaya hidup yang dilakukan meliputi kalori defisit, memperbanyak olahraga hingga rutin gym seminggu tiga kali, tidur cukup, meninggalkan minuman manis, serta menghindari makanan bertepung dan gorengan.""Barusan (November 2023) ambil hasil tes HbA1c dan alhamdulillah hasilnya normal. Kalau nanti 3 bulan lagi masih normal, insya Allah remisi. Berat badan juga sudah turun 12 kg dari sebelumnya 90 kg ke 78 kg. Terus apakah akan kembali ke gaya hidup lama? Tentu tidak,"" kata Irfan dalam media sosialnya, dikutip atas izin yang bersangkutan, Jumat (1/12/2023).Ia memutuskan untuk tidak mengonsumsi obat terlebih dahulu untuk melihat sejauh mana efek dari perubahan gaya hidup yang dijalaninya. Jika kondisinya tidak menunjukkan perbaikan, barulah ia akan mengonsumsi obat.""Saya memilih mencoba dulu selama 3 bulan untuk berupaya diet tanpa obat. Kalau nyatanya hasil tes kemarin belum normal, saya baru akan nurut dan minum obat,"" tambahnya.Baca juga:Curhat Pria 28 Tahun Kaget Kena Diabetes, Gula Darah 'Nanjak' di Angka 250Bisakah Diabetes Dikendalikan Tanpa Obat?Diabetes merupakan salah satu jenis penyakit yang tidak bisa sembuh total. Walaupun begitu, penyakit ini masih dapat dikelola sehingga gejala tidak muncul. Kondisi ini disebut dengan istilah remisi atau kondisi saat tubuh tak menunjukkan gejala, namun secara medis penyakitnya masih ada di dalam tubuh.Terlepas dari kejadian yang dialami oleh Irfan, dokter spesialis penyakit dalam dr Rudy Kurniawan, SpPD, MM, MARS, DipTH, DCD menjelaskan bahwa mengubah gaya hidup total untuk mengontrol diabetes tanpa obat mungkin-mungkin saja dilakukan. Namun, menurutnya ada beberapa faktor yang dapat mempengaruhi hal tersebut.""Kondisi ini memungkinkan, tetapi memang harus dievaluasi terlebih dulu kondisi diabetesnya sejauh apa dan bagaimana gaya hidup sehari-hari,"" ucap dr Rudy ketika dihubungi detikcom, Senin (1/12).dr Rudy menambahkan bahwa langkah ini hanya dapat dilakukan oleh pengidap diabetes melitus tipe dua. Pasien dengan diabetes melitus tipe satu tidak dapat melakukan hal yang serupa karena tubuh tidak menghasilkan insulin atau insulin yang dihasilkan tidak mencukupi.""Jadi ini case by case ya. Misal diabetes belum berat terus komplikasi tidak ada dan bukan pada diabetes tipe satu,"" kata dr Rudy.""Faktor yang mempengaruhi komitmen dan disiplinnya. Karena gaya hidup sehat bukan serta merta satu atau dua bulan saja tapi seterusnya. Tidak hanya untuk penyandang diabetes tetapi untuk semua orang,"" pungkasnya.Baca juga:Viral Pria Curhat Idap Diabetes di Usia 28 gegara Tiap Hari Minum ManisSimak Video ""Peringatan Hari Diabetes Sedunia Besama Tropicana Slim""[Gambas:Video 20detik](avk/vyp)viraldiabetesdiabetes di usia mudagaya hidup","Health"
"Jakarta- Puluhan orang mengikuti kegiatan donor darah di Jakarta. Donor darah ini membantu pasokan darah di PMI.","Health"
"Jakarta-Jalur Gaza kini tengah mengalami krisis yang berkelanjutan usai serangan bertubi-tubi yang dilakukan oleh Israel. Tidak hanya melakukan serangan, pasukan Israel juga melakukan blokade yang membuat penanganan kesehatan pasien dan korban luka di Gaza menjadi terhambat.Salah satu warga di Jalur Gaza bernama Ahmed Isleem (35) menceritakan bagaimana kisah pilu yang dialaminya semenjak Israel gencar melakukan serangan.Isleem menceritakan bahwa banyak anggota keluarganya yang menjadi korban tewas. Ia kehilangan istri, anak, dan 10 anggota keluarga serta tetangga lainnya akibat serangan Israel di rumah mereka.ADVERTISEMENTSCROLL TO CONTINUE WITH CONTENTIsleem ditarik keluar dari bawah reruntuhan rumahnya bulan lalu. Kini Isleem masih terbaring di RS European Gaza di Khan Younis.""Saya tidak percaya bahwa saya masih hidup,"" ujar Isleem dikutip dariAlJazeera, Jumat (1/12/2023).""Keluar dari reruntuhan rumah saya sangatlah sulit. Saya berharap menjadi martir bersama keluarga saya daripada harus mengalami penderitaan dan kesakitan yang saya alami sekarang,"" sambungnya.Baca juga:Dokter Bedah Ceritakan Kondisi Pasien-RS di Gaza Imbas Serangan Israel, Bak 'Kiamat'Isleem mengalami beberapa luka pecahan peluru berbagai bagian tubuhnya termasuk di perut. Ia menjalani operasi pada sistem pencernaannya dan operasi lain untuk memasukkan platinum ke kakinya yang patah.""Tidak ada keamanan, tidak ada pengobatan, tidak ada apa-apa. Saya tidak dapat menahan rasa sakit saya dan jeritan orang-orang yang terluka di sekitar saya juga,"" ceritanya.Sistem pelayanan kesehatan di Gaza nyaris mengalami kolaps akibat kurangnya bahan bakar untuk listrik dan serangan yang terus dilakukan ke rumah sakit. Ketika rumah sakit di wilayah utara tidak dapat berfungsi, beban rumah sakit lainnya di wilayah tengah dan selatan meningkat.RS European Gaza menerima puluhan warga Palestina yang tewas dan terluka setiap hari. Beberapa di antaranya merupakan rujukan dari rumah sakit lain yang sudah kewalahan.Selain untuk memberikan pengobatan, rumah sakit di Jalur Gaza juga menjadi tempat pengungsian dan berlindung warga.Baca juga:Faskes Kolaps, WHO Khawatir Warga Gaza Lebih Banyak yang Tewas Akibat PenyakitSimak Video ""Menkes Gaza: RS di Jalur Gaza Kewalahan, Korban Luka Tergeletak di Lantai""[Gambas:Video 20detik](avk/kna)gazaisraelkorban israelrumah sakit","Health"
"Jakarta-Pengertian AterosklerosisAterosklerosis adalah kondisi ketika pembuluh darah arteri menyempit atau mengeras yang disebabkan oleh penumpukan plak. Kondisi ini menyebabkan aliran darah dan oksigen dari jantung ke organ tubuh menjadi terhambat.Akibatnya, kondisi ini dapat memicu beragam penyakit kardiovaskular, salah satunya penyakit jantung koroner.Aterosklerosis dapat berkembang secara bertahap selama bertahun-tahun. Itulah sebabnya aterosklerosis tidak menimbulkan gejala apapun di awal. Umumnya, gejala baru muncul ketika alirah darah ke organ atau jaringan tubuh terhambat.Penyebab AterosklerosisHingga saat ini, penyebab pasti aterosklerosis masih belum diketahui. Umumnya, penyakit ini muncul ketika terjadi kerusakan pada lapisan dalam arteri.Adapun faktor yang dapat menyebabkan kerusakan tersebut antara lain:Kolesterol tinggiHipertensiObesitasDiabetesKebiasaan merokokPeradangan akibat penyakit tertentuSelain faktor pemicu di atas, risiko aterosklerosis dapat meningkat jika:Berusia di atas 40 tahunMenjalani pola hidup yang tidak sehat, seperti sedentary lifeAsupan makanan yang tidak seimbangSering mengalami stresMemiliki riwayat aterosklerosis pada keluargaGejala AterosklerosisGejala aterosklerosis berbeda-beda tergantung lokasi terjadinya penyempitan pembuluh darah. Adapun gejala-gejala yang bisa dialami pengidap aterosklerosis antara lain:Aterosklerosis di jantungNyeri dada atau anginaNyeri pada pundak, lengan, rahang, atau punggungAritmiaSesak napasKeringat berlebihGelisahAterosklerosis di tungkaiNyeriKramTungkai terasa dinginLuka di jari atau telapak kaki yang tak kunjung sembuhAterosklerosis di otakMati rasaLumpuh pada salah satu sisi tubuhKehilangan penglihatan pada salah satu atau kedua mataKesulitan berbicaraGangguan koordinasi dan keseimbanganSakit kepala hebatKesulitan bernapasKehilangan kesadaranAterosklerosis di ginjalJarang buang air kecilMualKelelahanGangguan konsentrasiSesak napasNyeri dadaBengkak di tungkaiDiagnosis AterosklerosisDiagnosis aterosklerosis dapat dilakukan lewat pemeriksaan fisik seperti pemeriksaan denyut nadi, detak jantung, dan tekanan darah. Selain itu, dokter juga bisa melakukan tes penunjang, seperti:Tes darahAnkle-brachial index (ABI), untuk mengecek perbandingan indeks tekanan darah di tangan dan kaki guna mengetahui ada atau tidaknya penyumbatan arteri pada tungkaiElektrokardiogram (EKG)USG Doppler, untuk mendeteksi penyumbatan arteri di tungkaiTes treadmill, untuk memeriksa aktivitas listrik jantung dan tekanan darahAngiografi, yakni pemeriksaan kondisi arteri dengan menyuntikkan zat pewarna pada arteri agar terlihat lewat foto rontgenMRA dan CT scanPengobatan AterosklerosisAterosklerosis dapat ditangani dengan obat-obatan dan prosedur medis. Jenis obat-obatan yang diresepkan untuk penyakit ini antara lain:Obat untuk mencegah penggumpalan darah, seperti aspirinObat untuk menurunkan tekanan darah, seperti beta blockers dan antagonis kalsiumObat penurun kolesterol, seperti statinObat untuk mencegah penyumbatan arteri, seperti ACE InhibitorObat untuk mengendalikan penyakit yang memicu aterosklerosisi, misalnya obat penurun gula darah untuk diabetes dan lain sebagainyaSementara, pada kasus aterosklerosis yang lebih parah dokter akan melakukan prosedur berupa:Pemasangan Ring dan AngioplastyProsedur ini bertujuan untuk membuka penyumbatan arteri dan memasangkan tabung kecil untuk melancarkan aliran darahTerapi FibrinolitikTerapi ini bertujuan untuk mengatasi penyumbatan dengan memberikan obat pemecah gumpalan darahOperasi BypassDilakukan dengan cara mengalihkan aliran darah dari pembuluh darah yang tersumbat ke pembuluh darah dari bagian tubuh lain atau dengan menggunakan selang sintetisEndarterektomiProsedur ini bertujuan untuk membuang lemak yang menumpuk pada dinding arteriArterektomiProsedur ini bertujuan untuk membuang plak yang menumpuk di arteriAterosklerosis juga dapat ditangani secara alami dengan menerapkan gaya hidup sehat dan menghentikan kebiasaan yang menyebabkan kondisi pemicu aterosklerosis.Komplikasi AterosklerosisAterosklerosis yang sudah menyebabkan penyumbatan pembuluh darah dapat menyebabkan sejumlah komplikasi, di antaranya:Penyakit jantung koronerSerangan jantungPenyakit arteri periferStrokeGagal ginjalPencegahan AterosklerosisAterosklerosis dapat dicegah dengan melakukan upaya-upaya berikut:Mengadopsi pola hidup sehat dan mengonsumsi makanan dengan gizi seimbangBerhenti merokok dan mengonsumsi minuman beralkoholBerolahraga secara rutin dan teraturMenjaga berat badan idealMengelola stres dengan baikIstirahat dan tidur yang cukupKapan Harus ke Dokter?Segera periksakan diri ketika mengalami gejala-gejala di atas. Pengidap diabetes dan hipertensi juga perlu melakukan pemeriksaan secara rutin untuk memantau perkembangan penyakit dan mencegah terjadinya aterosklerosis.Orang yang mengalami serangan jantung dan stroke juga perlu mendapat penanganan dengan segera untuk mengetahui potensi adanya aterosklerosis dan mencegah kondisinya semakin parah.Simak Video ""Dokter Beberkan Faktor Pemicu Penyumbatan Pembuluh Darah hingga Risiko""[Gambas:Video 20detik](ath/suc)aterosklerosispembuluh daraharteri","Health"
